business_day,hour_business,ds,deviation_up_prob,deviation_down_prob,deviation_large_abs_prob,deviation_risk_score,spike_prob,extreme_spike_prob,spike_risk_score,negative_prob,deep_negative_prob,negative_risk_score,risk_feature_version,metric_alignment_status
2026-02-17,5,2026-02-17 05:00:00,0.0638551825856423,0.00552245472406,0.0466981077210804,0.0012751763667877,0.0539797483952419,0.0035385846141229,0.0204804124385236,0.0010448579647041,9.147800360793035e-05,0.0019576204702025,v1.0.0,PASS
2026-02-17,6,2026-02-17 06:00:00,0.0785517685849739,0.0069615297930134,0.0396915702050316,0.0166918970260629,0.0652543406478853,0.0039547295484471,0.02322928530124,0.0013809027955367,9.147800360793035e-05,0.0023132946376828,v1.0.0,PASS
2026-02-17,7,2026-02-17 07:00:00,0.0705328226091598,0.0122376348344788,0.0429620016974672,0.0089608016704494,0.0102230080361497,0.001666903417127,0.0051913293293015,0.0064563175990966,9.147800360793035e-05,0.0061660716038006,v1.0.0,PASS
2026-02-17,8,2026-02-17 08:00:00,0.0247732541833279,0.0528107045927509,0.0486692936128241,0.0005286281450049,0.0080857073193965,0.0015210604717472,0.0049158381377067,0.0125206292889047,9.147800360793035e-05,0.0174728887750966,v1.0.0,PASS
2026-02-17,9,2026-02-17 09:00:00,0.0260474477277831,0.0001068825511006,0.093934552492262,0.0034883401610345,0.0019132753802898,0.0001894837276234,0.0187461703012505,0.6723476987528665,9.147800360793035e-05,0.2017487518640967,v1.0.0,PASS
2026-02-17,10,2026-02-17 10:00:00,0.0026973526204096,0.0001448548599608,0.0028201839024397,0.0001697345312274,0.0011598631732502,0.0001894837276234,0.0152263863033517,0.872000122632233,9.147800360793035e-05,0.2616444572882842,v1.0.0,PASS
2026-02-17,11,2026-02-17 11:00:00,0.0059315384641098,0.0001459401515062,0.0013806301235533,0.0001906170078408,0.0010185179890822,0.0001895511590588,0.0129024182716046,0.8654374438639012,9.147800360793035e-05,0.2596784843565635,v1.0.0,PASS
2026-02-17,12,2026-02-17 12:00:00,0.0178904452747955,0.0001316537091018,0.0015274544508178,0.0004681563995238,0.0010185179890822,0.0001895519612113,0.0129969136516055,0.8832576271934597,0.0001001744816899,0.265023274996533,v1.0.0,PASS
2026-02-17,13,2026-02-17 13:00:00,0.0163419179484939,8.84599827598955e-05,0.0014161463911954,0.0003042906308492,0.0010185179890822,0.0001895405350553,0.0129024140220032,0.8880089750199224,9.147800360793035e-05,0.2664507291551373,v1.0.0,PASS
2026-02-17,14,2026-02-17 14:00:00,0.0073582623167377,0.0001039652335121,0.0014929655030804,7.462806065357617e-05,0.0010733424546714,0.0001895405350553,0.0161482848045485,0.8326031117124078,6.36548644367682e-05,0.249813533240851,v1.0.0,PASS
